Drug1,Drug2,Batch,Plate,Well,S1,S2,C,Expected,Difference
CLOUD224,CLOUD049,Batch2,1315096,H16,0.09569726926505155,0.10677146638576036,0.06369013856251529,0.1922509978822694,-0.1285608593197541
CLOUD224,CLOUD050,Batch1,1315032,P19,0.4442040104392073,0.1892346767036935,0.8678050123932801,0.5493798848369533,0.3184251275563268
CLOUD224,CLOUD051,Batch2,1315069,G05,0.09569726926505155,0.047727088566566794,0,0.13885700578582663,-0.13885700578582663
CLOUD224,CLOUD052,Batch1,1315026,A15,0.4442040104392073,0.13660148719361054,0.581382539245387,0.520126569189456,0.061255970055930975
CLOUD224,CLOUD053,Batch2,1315107,G22,0.09569726926505155,0.8965507927504524,0.9404424276800908,0.9064505993918683,0.03399182828822245
CLOUD224,CLOUD054,Batch1,1315006,P13,0.4442040104392073,0.19810887726062607,0.613513265399798,0.5543121299170546,0.05920113548274342
CLOUD224,CLOUD055,Batch1,1315008,J11,0.4442040104392073,0.5363995226292114,0.07188102451115391,0.7423327139188467,-0.6704516894076928
CLOUD224,CLOUD056,Batch2,1315087,G09,0.09569726926505155,0.23439483564270863,0.012235637306539288,0.3076611592069224,-0.29542552190038307
CLOUD224,CLOUD057,Batch2,1315078,J14,0.09569726926505155,0.8599519217783541,0.8456364962320719,0.8733541404299839,-0.027717644197912006
CLOUD224,CLOUD058,Batch2,1315097,A22,0.09569726926505155,0.14904248710261192,0.3181265699700187,0.23047679734747187,0.08764977262254683
CLOUD224,CLOUD059,Batch1,1315044,I20,0.4442040104392073,0.2051251786861811,0.1517488295235472,0.5582117621109277,-0.40646293258738053
CLOUD224,CLOUD060,Batch1,1315014,C06,0.4442040104392073,0.08093008616280441,0.09850362618195167,0.4891846277633034,-0.3906810015813517
CLOUD224,CLOUD061,Batch2,1315069,G12,0.09569726926505155,0,0.2715339113524026,0.09569726926505155,0.17583664208735106
CLOUD224,CLOUD062,Batch1,1315007,P15,0.4442040104392073,0.12130114140579577,0.6254475351142935,0.5116226983616952,0.11382483675259836
CLOUD224,CLOUD063,Batch2,1315096,G13,0.09569726926505155,0.8633282013883261,0.8521189530832186,0.8764073193010063,-0.024288366217787738
CLOUD224,CLOUD064,Batch1,1315023,A02,0.4442040104392073,0.43404020930873033,0.2775176718993849,0.6854418180811267,-0.4079241461817418
CLOUD224,CLOUD065,Batch2,1315080,P18,0.09569726926505155,0.12763687437538843,0.164573373308484,0.21111964330518887,-0.04654626999670486
CLOUD224,CLOUD066,Batch1,1315048,C04,0.4442040104392073,0.4324795740383732,0.14899476728174052,0.684574423256695,-0.5355796559749545
CLOUD224,CLOUD067,Batch1,1315013,A09,0.4442040104392073,0.3482052694390893,0.424400991462407,0.6377351027373884,-0.21333411127498142
CLOUD224,CLOUD068,Batch2,1315122,J08,0.09569726926505155,0.0017016449234260888,0,0.09723607141604702,-0.09723607141604702
CLOUD224,CLOUD069,Batch2,1315107,O14,0.09569726926505155,0.011357804607946583,0.3217729519487887,0.10596816298717163,0.21580478896161706
CLOUD224,CLOUD070,Batch1,1315059,H07,0.4442040104392073,0.10204456334998885,0.09942164692922056,0.5009199695056135,-0.4014983225763929
CLOUD224,CLOUD071,Batch2,1315110,E15,0.09569726926505155,0.26413985900656356,0.34608216514058837,0.3345596650606313,0.011522500079957088
CLOUD224,CLOUD072,Batch1,1315012,G18,0.4442040104392073,0.4343680738613264,0.1985678876342605,0.6856240438845788,-0.4870561562503183
CLOUD224,CLOUD073,Batch1,1315056,J01,0.4442040104392073,0.46951515389962095,0.18571559717249606,0.705158650014635,-0.5194430528421389
CLOUD224,CLOUD074,Batch1,1315010,E14,0.4442040104392073,0.09797904289779803,0.17469934820526942,0.49866036954280835,-0.3239610213375389
CLOUD224,CLOUD075,Batch1,1315054,B11,0.4442040104392073,0.05784842166004382,0.23987882126136048,0.4763559312002813,-0.23647710993892082
CLOUD224,CLOUD076,Batch1,1315044,A09,0.4442040104392073,0.09732331379260592,0.5923987882126136,0.4982959179359043,0.09410287027670933
CLOUD224,CLOUD077,Batch1,1315010,E12,0.4442040104392073,0.7965928315694221,0.7631506472046268,0.8869471115383682,-0.12379646433374147
CLOUD224,CLOUD078,Batch2,1315088,O18,0.09569726926505155,0.05923344947735202,0.6041649785268617,0.1492622393782716,0.4549027391485901
CLOUD224,CLOUD079,Batch1,1315059,K18,0.4442040104392073,0.24186786621377637,0.2132562195905627,0.5786332004844505,-0.3653769808938878
CLOUD224,CLOUD080,Batch2,1315100,M24,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD224,CLOUD081,Batch1,1315022,J20,0.4442040104392073,0.5158096287261806,0.1609290369962361,0.73088893346206,-0.5699598964658239
CLOUD224,CLOUD082,Batch1,1315020,O23,0.4442040104392073,0.16291808194865198,0.7163315890939135,0.5347532270132047,0.18157836208070877
CLOUD224,CLOUD083,Batch1,1315036,N11,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD224,CLOUD084,Batch2,1315080,L22,0.09569726926505155,0.015274288955514248,0.21035572481970677,0.10950985047755775,0.10084587434214902
CLOUD224,CLOUD085,Batch1,1315048,J11,0.4442040104392073,0.08886440833562835,0.20866611585421826,0.49359449220684226,-0.284928376352624
CLOUD224,CLOUD086,Batch2,1315067,H08,0.09569726926505155,0.37653620722253744,0,0.4361999896769726,-0.4361999896769726
CLOUD224,CLOUD087,Batch1,1315055,K11,0.4442040104392073,0.7499311484439548,0,0.8610127351910769,-0.8610127351910769
CLOUD224,CLOUD088,Batch1,1315035,D04,0.4442040104392073,0.7163315890939135,0.13706049756724498,0.8423382348533142,-0.7052777372860692
CLOUD224,CLOUD089,Batch1,1315048,P02,0.4442040104392073,0.4147617736160837,0.7301019003029469,0.674726940838148,0.05537495946479887
CLOUD224,CLOUD090,Batch1,1315058,M01,0.4442040104392073,0,0.3491232901863582,0.4442040104392073,-0.09508072025284914
CLOUD224,CLOUD091,Batch1,1315003,O17,0.4442040104392073,0.04578300612450989,0.4960066097493803,0.46965002163324715,0.026356588116133173
CLOUD224,CLOUD092,Batch1,1315013,K13,0.4442040104392073,0.06676633749065583,0.19397778389791606,0.48131247305417624,-0.28733468915626015
CLOUD224,CLOUD093,Batch1,1315003,J20,0.4442040104392073,0.22505934348401987,0.24171486275589826,0.5692910909608105,-0.3275762282049123
CLOUD224,CLOUD094,Batch2,1315109,B11,0.09569726926505155,0.08009885746698009,0.06652621343489193,0.16813088480119107,-0.10160467136629914
CLOUD224,CLOUD095,Batch1,1315007,O13,0.4442040104392073,0.6127263904735675,0.4675479665840448,0.7847548809624765,-0.3172069143784317
CLOUD224,CLOUD096,Batch1,1315050,C04,0.4442040104392073,0.615742744357451,0.13247039383090053,0.786431358354235,-0.6539609645233345
CLOUD224,CLOUD097,Batch1,1315052,I03,0.4442040104392073,0.2647965272586588,0.15725695400716053,0.591376858339195,-0.4341199043320344
CLOUD224,CLOUD098,Batch1,1315056,L12,0.4442040104392073,0.013739710517457723,0.14165060130358942,0.45184048644253655,-0.31018988513894713
CLOUD224,CLOUD099,Batch2,1315112,G15,0.09569726926505155,0.05302109499500315,0.10461064743537811,0.14364439025559,-0.039033742820211895
CLOUD224,CLOUD100,Batch1,1315057,O15,0.4442040104392073,0.08709393975160976,0.2646653814376205,0.4926104728682013,-0.22794509143058084
CLOUD224,CLOUD101,Batch1,1315045,F08,0.4442040104392073,0.14492924682954972,0.14440466354539608,0.5247551045971374,-0.3803504410517413
CLOUD224,CLOUD102,Batch2,1315085,C17,0.09569726926505155,0.5088188423412474,0.4688436917591768,0.5558235378436368,-0.08697984608446002
CLOUD224,CLOUD103,Batch2,1315103,E21,0.09569726926505155,0.8437727898873674,0.8472571104448586,0.8587233072800438,-0.011466196835185127
CLOUD224,CLOUD104,Batch1,1315056,D08,0.4442040104392073,0.9043422381345818,0.6272835766088314,0.9468337995848393,-0.3195502229760079
CLOUD224,CLOUD105,Batch1,1315017,J18,0.4442040104392073,0.44413843752868815,0.1903057009088405,0.6910543728274487,-0.5007486719186083
CLOUD224,CLOUD106,Batch2,1315095,G09,0.09569726926505155,0.5278340491046106,0.17389190503200722,0.5730190412452357,-0.3991271362132285
CLOUD224,CLOUD107,Batch1,1315038,N04,0.4442040104392073,0.25854524312249455,0.2380427797668227,0.58790241968671,-0.3498596399198873
CLOUD224,CLOUD108,Batch1,1315060,A15,0.4442040104392073,0.1383457266134214,0.5281373359037914,0.5210960104638207,0.007041325439970714
CLOUD224,CLOUD109,Batch1,1315015,C23,0.4442040104392073,0.10847070858087106,0.6015789956853025,0.5044915952532729,0.09708740043202957
CLOUD224,CLOUD110,Batch2,1315083,H07,0.09569726926505155,0.04383761445587889,0,0.13533974372640867,-0.13533974372640867
CLOUD224,CLOUD111,Batch2,1315077,C09,0.09569726926505155,0.13661777813791437,0.03978607892391227,0.21924109910210887,-0.1794550201781966
CLOUD224,CLOUD112,Batch2,1315069,G18,CombinationTransferProblem,CombinationTransferProblem,CombinationTransferProblem,CombinationTransferProblem,CombinationTransferProblem
CLOUD224,CLOUD113,Batch2,1315075,O08,0.09569726926505155,0.07557464278961742,0.04343246090268222,0.16403962511402087,-0.12060716421133866
CLOUD224,CLOUD114,Batch2,1315098,J20,0.09569726926505155,0,0.08880965886070831,0.09569726926505155,-0.006887610404343242
CLOUD224,CLOUD115,Batch2,1315094,H12,0.09569726926505155,0.9690057531804553,0.9582691840207439,0.9719718179640129,-0.013702633943268983
CLOUD224,CLOUD116,Batch2,1315072,G21,0.09569726926505155,0.10461064743537811,0.28125759662912253,0.19029696340481492,0.09096063322430761
CLOUD224,CLOUD117,Batch2,1315087,E15,0.09569726926505155,0.8584393485130865,0.8873673122113281,0.8719863162957657,0.015380995915562412
CLOUD224,CLOUD118,Batch2,1315090,C18,0.09569726926505155,0.010817599870350973,0,0.10547965436780796,-0.10547965436780796
CLOUD224,CLOUD119,Batch1,1315056,F05,0.4442040104392073,0.3666968302055054,0.14715872578720277,0.6480126380520821,-0.5008539122648793
CLOUD224,CLOUD120,Batch2,1315073,J19,0.09569726926505155,0.2774491532290739,0.16133214488291073,0.34659529617020224,-0.1852631512872915
CLOUD224,CLOUD121,Batch1,1315009,A08,0.4442040104392073,0.23253465528320938,0.21876434407417605,0.5734458392795165,-0.3546814952053405
CLOUD224,CLOUD122,Batch1,1315056,E14,0.4442040104392073,0.11594602038006055,0,0.5086463435719789,-0.5086463435719789
CLOUD224,CLOUD123,Batch2,1315108,I17,0.09569726926505155,0.17969910596115934,0.11433433271209799,0.2581996614963568,-0.14386532878425884
CLOUD224,CLOUD124,Batch1,1315050,P21,0.4442040104392073,0.22197741668961715,0.5942348297071514,0.5675781684083615,0.026656661298789852
CLOUD224,CLOUD125,Batch2,1315082,B04,0.09569726926505155,0.10474569861977706,0,0.1904190905596559,-0.1904190905596559
CLOUD224,CLOUD126,Batch1,1315059,O13,0.4442040104392073,0.19581382539245384,0.43725328192417146,0.5530365492928905,-0.11578326736871902
CLOUD224,CLOUD127,Batch2,1315084,C09,0.09569726926505155,0.28983334683845186,0,0.357794356269113,-0.357794356269113
CLOUD224,CLOUD128,Batch1,1315050,F06,0.4442040104392073,0.2328406621989657,0,0.5736159166960717,-0.5736159166960717
CLOUD224,CLOUD129,Batch1,1315010,G24,0.4442040104392073,0.8562379509776921,0.9531809418892867,0.9200976297023592,0.033083312186927505
CLOUD224,CLOUD130,Batch2,1315092,P04,0.09569726926505155,0.04404019123247722,0.3918645166518111,0.13552293445867003,0.25634158219314107
CLOUD224,CLOUD131,Batch2,1315088,O14,0.09569726926505155,0.18280528320233377,0.4643870026740135,0.26100858605769756,0.20337841661631595
CLOUD224,CLOUD132,Batch2,1315104,N18,0.09569726926505155,0.07996380628258114,0,0.1680087576463501,-0.1680087576463501
CLOUD224,CLOUD133,Batch2,1315082,F03,0.09569726926505155,0,0.024390243902439133,0.09569726926505155,-0.07130702536261242
CLOUD224,CLOUD134,Batch2,1315096,N06,0.09569726926505155,0.03708505523593459,0,0.1292333859843636,-0.1292333859843636
CLOUD224,CLOUD135,Batch2,1315113,L10,0.09569726926505155,0.013518623558328655,0.08961996596710163,0.10792219746462596,-0.01830223149752433
CLOUD224,CLOUD136,Batch2,1315118,F13,0.09569726926505155,0.2582313696891123,0,0.32921660203634184,-0.32921660203634184
CLOUD224,CLOUD137,Batch2,1315118,K02,0.09569726926505155,0.4446695297517759,0.05396645328579542,0.49781313929420795,-0.44384668600841254
CLOUD224,CLOUD138,Batch2,1315066,H16,0.09569726926505155,0.2269670205007699,0.11798071469086793,0.3009441656906728,-0.18296345099980485
CLOUD224,CLOUD139,Batch1,1315060,N12,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD224,CLOUD140,Batch2,1315096,I09,0.09569726926505155,0.3330497258460957,0.08556843043513501,0.3968750458182019,-0.31130661538306686
CLOUD224,CLOUD141,Batch2,1315085,D18,0.09569726926505155,0.2202144612808255,0.32906571590632855,0.29483780794862763,0.03422790795770092
CLOUD224,CLOUD142,Batch1,1315034,P16,0.4442040104392073,0.36695912184758234,0.7502983567428624,0.6481584186948438,0.10213993804801857
CLOUD224,CLOUD143,Batch2,1315120,P13,0.09569726926505155,0.9198606271777002,0.9659671015314805,0.9275297463174083,0.03843735521407221
CLOUD224,CLOUD144,Batch1,1315057,H11,0.4442040104392073,0.5461043133860539,0.08473331497291835,0.7477265977010263,-0.662993282728108
CLOUD224,CLOUD145,Batch2,1315080,I12,0.09569726926505155,0.14451827242524926,0.06085406369013867,0.22638553766030164,-0.165531473970163
CLOUD224,CLOUD146,Batch1,1315006,A23,0.4442040104392073,0.4632201544897772,0.596988891948958,0.7016599145883562,-0.1046710226393982
CLOUD224,CLOUD147,Batch2,1315084,N16,0.09569726926505155,0.1283121302973828,0.09205088728628161,0.21173027907939335,-0.11967939179311174
CLOUD224,CLOUD148,Batch2,1315094,C07,0.09569726926505155,0.06659373902709131,0,0.15591816931710076,-0.15591816931710076
CLOUD224,CLOUD149,Batch1,1315003,N11,0.4442040104392073,0.16132247445935133,0.09207748095106946,0.5338663947697382,-0.4417889138186687
CLOUD224,CLOUD150,Batch2,1315073,A19,0.09569726926505155,0.16335791264889402,0.11676525403127795,0.24342227576060757,-0.12665702172932963
CLOUD224,CLOUD151,Batch1,1315026,G02,0.4442040104392073,0.32722193807294325,0.20315799137060495,0.6260726513164593,-0.4229146599458543
CLOUD224,CLOUD152,Batch1,1315026,P20,0.4442040104392073,0.9088099391046237,0.9853116680436977,0.9493169298665453,0.035994738177152485
CLOUD224,CLOUD153,Batch2,1315080,P17,0.09569726926505155,0.04079896280690392,0.29908435296977565,0.13259188274248834,0.1664924702272873
CLOUD224,CLOUD154,Batch1,1315006,D13,0.4442040104392073,0.20040392912879829,0.014963738180482838,0.5555877105412187,-0.5406239723607359
CLOUD224,CLOUD155,Batch2,1315069,A10,0.09569726926505155,0.02715879318261638,0.2204845636496233,0.12025704010355724,0.10022752354606605
CLOUD224,CLOUD156,Batch2,1315083,B17,0.09569726926505155,0.3490803014342437,0.3554006968641116,0.4113715390978171,-0.05597084223370552
CLOUD224,CLOUD157,Batch1,1315046,D23,0.4442040104392073,0.12394591546340368,0.3812540163407693,0.5130926531762081,-0.13183863683543884
CLOUD224,CLOUD158,Batch1,1315057,L17,0.4442040104392073,0.24158371693485986,0.11410997888552278,0.5784752714547922,-0.4643652925692694
CLOUD224,CLOUD159,Batch1,1315053,N11,0.4442040104392073,0.11518100309066978,0.10033966767648946,0.5082211500305909,-0.40788148235410143
CLOUD224,CLOUD160,Batch2,1315117,H08,0.09569726926505155,0.20036193717418907,0,0.2768851161870149,-0.2768851161870149
CLOUD224,CLOUD161,Batch1,1315013,G11,0.4442040104392073,0.6297316319348818,0.3225006885155604,0.7942063259681877,-0.47170563745262734
CLOUD224,CLOUD162,Batch2,1315087,O01,0.09569726926505155,0.02385003916484352,0.39024390243902446,0.11726492480995501,0.2729789776290694
CLOUD224,CLOUD163,Batch2,1315086,F21,0.09569726926505155,0.004672770980201668,0.2561380763309295,0.09992286882254693,0.15621520750838258
CLOUD224,CLOUD164,Batch2,1315107,E16,0.09569726926505155,0.26275558436647495,0.022769629689652487,0.333307861723512,-0.31053823203385955
CLOUD224,CLOUD167,Batch2,1315123,B06,0.09569726926505155,0.19050320071307034,0,0.26796983388362905,-0.26796983388362905
CLOUD224,CLOUD168,Batch1,1315050,K12,0.4442040104392073,0.5868906637290002,0,0.7703954876504573,-0.7703954876504573
CLOUD224,CLOUD169,Batch2,1315077,N17,0.09569726926505155,0.05619479782837706,0.04059638603030559,0.14651437839435127,-0.10591799236404568
CLOUD224,CLOUD170,Batch1,1315036,J13,0.4442040104392073,0.3078123565592582,0,0.6152848837520998,-0.6152848837520998
CLOUD224,CLOUD171,Batch2,1315080,J08,0.09569726926505155,0.1482321799962186,0,0.22974403441842642,-0.22974403441842642
CLOUD224,CLOUD175,Batch1,1315062,G16,0.4442040104392073,0.3858441200771137,0,0.65865462497368,-0.65865462497368
CLOUD224,CLOUD177,Batch1,1315035,G07,0.4442040104392073,0.4918755163866703,0.14532268429266498,0.7175864498100627,-0.5722637655173977
CLOUD224,CLOUD178,Batch1,1315039,H24,0.4442040104392073,0.6168793414731173,0.9109519875149178,0.7870630744728686,0.12388891304204919
CLOUD224,CLOUD179,Batch1,1315049,C02,0.4442040104392073,0.9778144986076684,0.8421004314697512,0.9876693872997467,-0.14556895582999552
CLOUD224,CLOUD180,Batch2,1315115,H14,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem,Drug2Problem
CLOUD224,CLOUD181,Batch1,1315008,A17,0.4442040104392073,0.03240613237859172,0.530891398145598,0.46221520885240475,0.0686761892931933
CLOUD224,CLOUD182,Batch1,1315058,G09,0.4442040104392073,0.2554851739649316,0.022307904158633943,0.5862016455211577,-0.5638937413625238
CLOUD224,CLOUD183,Batch1,1315057,C20,0.4442040104392073,0.42899109519875145,0.1985678876342605,0.6826355407079656,-0.48406765307370514
CLOUD224,CLOUD184,Batch1,1315002,A24,0.4442040104392073,0.49718692213872606,0.7548884604792068,0.7205385078259854,0.03434995265322138
CLOUD224,CLOUD186,Batch1,1315028,M12,0.4442040104392073,0.5191101318889806,0.3169925640319471,0.7327233398834769,-0.41573077585152984
CLOUD224,CLOUD187,Batch1,1315023,D07,0.4442040104392073,0.2724029848788868,0,0.5956044969792819,-0.5956044969792819
CLOUD224,CLOUD189,Batch2,1315106,C03,0.09569726926505155,0,0.021554169030062503,0.09569726926505155,-0.07414310023498905
CLOUD224,CLOUD191,Batch1,1315049,L14,0.4442040104392073,0.2355510091670929,0.21784632332690715,0.5751223166712751,-0.357275993344368
CLOUD224,CLOUD192,Batch1,1315032,P15,0.4442040104392073,0.010924446892499646,0.7750849169191224,0.4502757742102285,0.3248091427088939
CLOUD224,CLOUD193,Batch2,1315089,A10,0.09569726926505155,1.0,1.0,1.0,0.0
CLOUD224,CLOUD194,Batch1,1315048,C20,0.4442040104392073,0.5575139998163958,0.5501698338382447,0.7540680556611566,-0.20389822182291195
CLOUD224,CLOUD195,Batch1,1315060,K04,0.4442040104392073,0.43738442774520986,0.5584320205636647,0.6873005212763373,-0.12886850071267264
CLOUD224,CLOUD196,Batch1,1315009,I02,0.4442040104392073,0.4843346316769616,0.482236298540347,0.7133952563306662,-0.23115895779031925
CLOUD224,CLOUD197,Batch1,1315032,E04,0.4442040104392073,0.4242479880045289,0.0801432112365739,0.6799993407513598,-0.599856129514786
CLOUD224,CLOUD198,Batch2,1315097,I24,0.09569726926505155,0.1821300272803393,0.506928125759663,0.26039795028349305,0.2465301754761699
CLOUD224,CLOUD199,Batch1,1315019,O01,0.4442040104392073,0.6932499245911529,0.7264298173138712,0.829509538290292,-0.10307972097642071
CLOUD224,CLOUD200,Batch1,1315027,P06,0.4442040104392073,0.15465589522323198,0.5382355641237492,0.5301611367662138,0.008074427357535385
CLOUD224,CLOUD201,Batch1,1315037,H05,0.4442040104392073,0.533798463845283,0.0333241531258606,0.7408870558781273,-0.7075629027522667
CLOUD224,CLOUD202,Batch2,1315092,E15,0.09569726926505155,0.11089052750992635,0.09124058017988827,0.19597587610491687,-0.1047352959250286
